Name,ID,Content,Comments,Retweet,Likes,ImageURL,VideoURL,TweetURL
Yugioh Forbidden Memes,yugiohforbidden,Is Gen Z too powerful???? pic.twitter.com/qrrRgJDaCk,4,40,312,https://pbs.twimg.com/media/EG2CzaMUwAEech8.jpg,,https://twitter.com/yugiohforbidden/status/1183746100785639424
CEO for One Month,CEOfor1Month,Only 6% of Gen Z’ers believe in the importance of University degrees for future leaders and 55% of Gen Z’ers believe in non-traditional learning. #CEOforOneMonthpic.twitter.com/VVd5lBCHJc,,1,5,https://pbs.twimg.com/media/EG1KfF-WoAAT5Db.jpg,,https://twitter.com/CEOfor1Month/status/1183684177574727680
autumn,KittenFemme,lil nas x makes me so fucking happy. a young gen z-ish gay kid who adopted the cowboy aesthetic despite all odds and became famous and despite being famous continues to make the *weirdest* shit. Gen Z Art is gonna be fantastic and weird and I’m so fucking excited for it,3,58,335,,,https://twitter.com/KittenFemme/status/1183636279369576449
Derrick O'Keefe  🌹 🌱,derrickokeefe,"Millennials and Gen Z voters are the largest voting cohort for the first time.Youth voting intention has swung sharply to NDP.If youth voter turnout is high all bets are off. Generation #climatestrike can make history, sweep out establishment parties. #cdnpoli #elxn43pic.twitter.com/sHoezGWvYI",2,58,115,https://pbs.twimg.com/media/EG0J7S1UcAEZ5sc.jpg,,https://twitter.com/derrickokeefe/status/1183613200371044352
Medium,Medium,TikTok is Gen Z's MTV—but better http://read.medium.com/NV5re4b ,3,16,58,,,https://twitter.com/Medium/status/1183483388780523522
"I,Hypocrite",lporiginalg,"Gen Z Women Found to Be Carrying ‘The Clap’ in Record Numbers, CDC Reportshttps://pluralist.com/std-diagnoses-record-levels-cdc-reports/45566/ …",21,36,97,,,https://twitter.com/lporiginalg/status/1183473293975703552
Jessica Ritchey,Ruby_Stevens,I'm not surprised movies have no large cultural importance to kids and Gen Z. Things like Fortnite or Tik Tok offer immersive worlds or are things they make and share themselves creating a new media grammar in real time.,1,14,81,,,https://twitter.com/Ruby_Stevens/status/1183464803425308673
QuickTake by Bloomberg,QuickTake,To understand Gen Z — and its $143 billion spending power — companies should try studying their Gen X parents first pic.twitter.com/6RwMOqsnBY,5,19,37,,https://twitter.com/i/videos/1183460923295621120?embed_source=facebook,https://twitter.com/QuickTake/status/1183460923295621120
tavern cut cult,nowyousieme,i think the determination on whether you're a millennial or gen z is whether or not you're willing to admit that early nickelback kinda slaps,11,8,67,,,https://twitter.com/nowyousieme/status/1183451367215697921
jenny craigslist,STORMlJENNER,kinda mad i spent so many years being mildly offended by mean comments against millennials when i’m actually gen z.. good luck with y’all’s avocado toast and unemployment tho,,51,399,,,https://twitter.com/STORMlJENNER/status/1183445127735459841
Chance (not a rapper),chaunceySorenso,"[first day teaching Gen Z students]me: ...and remember to cite all of your sourcesstudents: ¿?me: if you use ideas or findings from other people, you have to tag the original content creatorstudents:",,12,90,,,https://twitter.com/chaunceySorenso/status/1183423754891866112
Bridget Phetasy,BridgetPhetasy,"I'll never forget the first time I heard my 12-year-old nephew say to his friend 3 years ago, ""Dude she was so triggered"". I laughed and realized the Gen Z kids had already taken the term and were using it ironically...as the kids do. Also, this article is insane. https://twitter.com/jessesingal/status/1183398726985011200 …",47,71,560,,,https://twitter.com/BridgetPhetasy/status/1183416904083374080
mary janes baby daddy,BR0K3B0I,gen z is truly the worst generation. yes half of us r progressive n smart but then you have the other half that preaches their boomer parents ideologies through a cracked iphone screen to their twitter followers tryna bring back the 1960s cause “our generation jus doesn’t get it”,1,8,83,,,https://twitter.com/BR0K3B0I/status/1183412808979009538
Mitten d'Amour,MittenDAmour,"Me: Wow, I’ve been on TikTok and let me tell you, Gen Z are INCREDIBLE - such biting satire and well observed cultural humour. Truly got their shit together.Gen Z in my Twitter mentions: omg u rat u said a meen thing bowt youtuber u r dumb kill urself lol",1,,18,,,https://twitter.com/MittenDAmour/status/1183370201540284417
Kathleen Smith,KikkiPlanet,"When your kids are millennials and Gen Z and your husband is a Boomer and you’re just a forgotten Gen Xer, trying to keep the peace. pic.twitter.com/TrGZ7mU6VC",6,2,53,,https://twitter.com/i/videos/1183258612803588096?embed_source=facebook,https://twitter.com/KikkiPlanet/status/1183258612803588096
Queline,kikikrazed,a common gen z experience that i don’t think is touched on enough is that every lgbt gen z kid was 1 of 12 admins on an instagram lgbt teen page at some point,1,,5,,,https://twitter.com/kikikrazed/status/1183245187407077382
��𝗶𝗮 misses bucky ✪,xspideyxsoldier,gen z: we have to stop climate change or else the earth will be uninhabitable and we’ll all die!also gen z: i want to fucking throw myself off of a cliff into a pit on alligators,2,3,36,,,https://twitter.com/xspideyxsoldier/status/1183151917112930306
Adweek,Adweek,"Gen Z spends more time on YouTube than Netflix, survey shows: https://nytv.to/6d3m pic.twitter.com/bVGrnYkGBe",7,69,278,,https://twitter.com/i/videos/1183118106316685312?embed_source=facebook,https://twitter.com/Adweek/status/1183118106316685312
"The infamous ""Customer X""",ShirtlessHorde,"Millennials and Gen Z are the biggest voting bloc in this election.The liberals are losing them, Singh is winning them, May is what? IDK...#SinghUpswing #cdnpoli #elxn43",3,8,19,,,https://twitter.com/ShirtlessHorde/status/1183104275922259968
Dwight is a 6’11 bottom,MidrangeMAGA,Grade 1 sprain with no ligament damage is usually 4-6 weeks for normal players not made out of silly putty but UnGroomed Eyebrow is a Gen Z Flower Forward so who knows,5,11,10,,,https://twitter.com/MidrangeMAGA/status/1183100712399622146
Bria Celest,55mmbae,They said millennials were eating tide pods. And that was Def Gen Z,,8,32,,,https://twitter.com/55mmbae/status/1183091765840171008
The Chronicle of Higher Education,chronicle,Gen Z students are not always comfortable sitting in a room together and talking matters through. https://chroni.cl/32mjZxG ,,10,15,,,https://twitter.com/chronicle/status/1183079910358814720
Harriet | NINA DAY| 81 days?  🥺,emexemtoon,Boomers: god damn gen z on their phones all the timesGen z: holds a funeral for s pen. https://twitter.com/sunsetsnangels/status/1183050376368578560 …,,3,8,,,https://twitter.com/emexemtoon/status/1183051042818265090
trusssmidaddy,AJ_Manuels,gen z humor is just relatable trauma wrapped in weird pop culture references wrapped in badly timed sarcasm,1,6,18,,,https://twitter.com/AJ_Manuels/status/1183050417112002560
CRIT | Sp1nda,sp1nda_pgh,"you're gen z when you not only had to listen to your grandparents talk abt the ""gOoD oLe DaYs"" when they grew up with nothing but a rock and stick rather than video games, but also had to hear your older siblings talk abt the 90's and dial up internet like they discovered America",1,4,55,,,https://twitter.com/sp1nda_pgh/status/1183026472824573954
Business Insider,businessinsider,Nike was crowned teens' favorite clothing brand for the ninth year in a row — here's why Gen Z can't get enough http://www.businessinsider.com/nike-top-teen-brand-for-ninth-year-in-row-2019-10 …,,11,24,,,https://twitter.com/businessinsider/status/1183017737632788480
Postal workers for Bernie,berniemyman2020,Don't let any of those polls let you forget that 160 million people didn't vote in 2016. Millennials and gen z will be the largest voting block in 2020. Even less people vote in the primary. We can absolutely win this! Give em something to vote for!https://berniesanders.com/call/ ,,11,21,,,https://twitter.com/berniemyman2020/status/1183002345224822785
niggathée chalamet,haaniyah_,I love tiktok it’s a v expansive place for gen z to be creative but my god is it full to the brim with white kids mocking and degrading black culture (specifically African American culture),2,17,174,,,https://twitter.com/haaniyah_/status/1183001088942903299
Jay Richards,jaykrichards,"We’re hiring a Head of Operations!We help brands collaborate with over 200,000 Gen Z for brutally honest insights on product, branding or marketing!Please share with the awesome human beings you know! https://drive.google.com/file/d/1kAzmtkgP7oJ0dxZ73rnir76YXsrzA9CO/view …pic.twitter.com/FIdzv2m0DS",,16,16,https://pbs.twimg.com/media/EGrWFPRWsAA5n8o.jpg,,https://twitter.com/jaykrichards/status/1182993244159991809
Fragile,Findsleep,Gen Z when someone has a heart attack but we’re all DJs and photographers: pic.twitter.com/vrjgU6Gjdx,,86,307,https://pbs.twimg.com/profile_images/1204181941953744897/EtPNy5lD_normal.jpg,https://twitter.com/i/videos/1182965800673730562?embed_source=facebook,https://twitter.com/Findsleep/status/1182965800673730562
AJ LaTrace,ajlatrace,"Here's a new standard for identifying millennial/gen z cutoff: If you don't remember the Taco Bell dog, you're probably Gen Z https://en.wikipedia.org/wiki/Taco_Bell_chihuahua …",1,,4,,,https://twitter.com/ajlatrace/status/1182836149980663810
loriculbert,loriculbert,A couple of my @VancouverSun & @theprovince colleagues were saying the fun in covering #elxn43 is the people you get to meet & write about. Happy I got to meet these young voters. Hope their enthusiasm convinces more millennials & Gen Z to vote. @TheBCFShttps://vancouversun.com/news/local-news/election-2019-b-c-youth-voted-in-record-numbers-in-2015-but-will-they-be-inspired-to-repeat-this-year …,,7,11,,,https://twitter.com/loriculbert/status/1182790570395258880
cancela lansbury,gossipbabies,Um what is gen z saying abt me https://twitter.com/bussyalert/status/1182755902874619904 …,2,1,75,,,https://twitter.com/gossipbabies/status/1182763749574348807
Juliette Clark,Juliette_Clark,"A strong women’s game from the @HotChillee #RideCaptain 2020 squad . Covering every generation from Baby Boomer through Gen X, Millennial and Gen Z #nolimits #thesewomencan #Succession #MovingTowardsGenderEquality #OurTimeNow #DreamMakers #HotChilleeRideCaptainspic.twitter.com/DcLQKRk2gY",3,3,39,https://pbs.twimg.com/media/EGvhhKHX4AIXcF1.jpg,,https://twitter.com/Juliette_Clark/status/1183287309095112705
Puff Daddy Stan Account,NotLaja,"I didn’t follow over identity politics but a lot of ppl did/do, especially really young Black girls. This type of manipulation is disturbing to me because gen Z have a diff type of connection with the internet. They find connection thru identity online. It’s dangerous but true",1,4,25,,,https://twitter.com/NotLaja/status/1182712049803116548
sweet sugar plum daddy,callmedgoodz,Found out my intern has like 5k followers on Tik Tok and is going to an environmental protest tonight .... Gen Z is way cooler than I was or ever will be and I’m mad,2,1,47,,,https://twitter.com/callmedgoodz/status/1182705966812467201
Liz Ann Sonders,LizAnnSonders,Some differences between Millennials & Gen Z’ers@StatistaChartspic.twitter.com/IVwgj3JdjA,2,10,35,https://pbs.twimg.com/media/EGnFyEyX4AIh-hU.jpg,,https://twitter.com/LizAnnSonders/status/1182693845152256002
Yashar Ali  🐘,yashar,How different generations react to breaking out when they're in their late teens/20sGen X: I am not leaving the house until it's gone. Millennials: I am leaving the house but I will point to it defensively when I see my friendsGen Z: Zooms in on zit in IG stories/TikTok,6,8,248,,,https://twitter.com/yashar/status/1182683291234775042
The Influencer League,influenceleague,"For our Gen Z women influencers (Millennials welcome, too): Please go sign up for InfluenceHER collective. There are SO many amazing campaigns going on over there. Don’t miss out!",11,12,146,,,https://twitter.com/influenceleague/status/1182678839731855360
RolexShMasters,SH_RolexMasters,The last time four finalists in a Masters 1000 were 23-years and under was in Hamburg in 1999 — that's 20 years ago! Get ready for a Gen Z final in Shanghai! #RolexShMasters,1,14,48,,,https://twitter.com/SH_RolexMasters/status/1182673585850085382
Martin Brian Ansah,DaAnsahonSports,For the millennials/ gen z. @CoachJoeGibbs told his offensive linemen to get to 300 pounds in 81/82/83.  The rest of the league has to eat to make weight the next years to compete.Increasing weights in the nfl forever. Coaches like Tom Landry refused then trend.pic.twitter.com/160dsk5zQc,3,9,29,,https://twitter.com/i/videos/1182672249972776960?embed_source=facebook,https://twitter.com/DaAnsahonSports/status/1182672249972776960
Brooklyn White,brooklynrwhite,"Had to bring the baby hair out for the big day. I've been working with @EssenceGU, @Essence's new platform for Gen Z Black girls, as the lead editor. We launched the site today - go peep! https://girlsunited.essence.com/ pic.twitter.com/AJXHEhZyMQ",27,42,150,https://pbs.twimg.com/media/EGmvPCdXkAADQcf.png,,https://twitter.com/brooklynrwhite/status/1182669058333986820
Kristen Young,kmy0730,Y’all I am working on a presentation on how best to advise Gen Z students and am currently watching YouTube videos on Gen Z terminology...I am literally a grandma  #nocap,,,7,,,https://twitter.com/kmy0730/status/1182668989165686784
WeThrive,WeThriveApp,"Really interesting discussions around Gen Z and the workplace. These workers will always question things, so companies need to adapt. Mental health matters and businesses must act in order to attract gen z #brightonsummitpic.twitter.com/BZC7GCWB3Z",,2,5,https://pbs.twimg.com/media/EGmoR33XYAIxKO4.jpg,,https://twitter.com/WeThriveApp/status/1182661411249557508
Chloe Combi,WriteClubUK,"For new book/show, been looking at Gen Z culture. This month been looking at Gen Z drug use - and this piece focuses on boarding/elite private schools drug culture: https://www.vice.com/en_uk/article/d3away/drug-use-private-school-uk-cocaine …(the longer read will be up on my website)",4,3,3,,,https://twitter.com/WriteClubUK/status/1182639684461236225
##𝗕𝗲𝗰𝗰𝗮 ∽ ✰,thotseokjinnie,this is the video representation of gen z culture. idc pic.twitter.com/CGbx6fVrX1,,9,28,,https://twitter.com/i/videos/1182628937312227328?embed_source=facebook,https://twitter.com/thotseokjinnie/status/1182628937312227328
 🇰🇪Nyaguthii Akinyi Chelang'at  🏳️‍🌈,_omalicha__,Which millenial/ Gen Z scientist will invent a way to put baby boomers into a deep sleep for about 3 years so that we can find a way to fix things on this planet because wow.,1,17,23,,,https://twitter.com/_omalicha__/status/1182601333167271937
petit mini  ⚡ ⚡,kangminhees,i hate how we get genuinely impressed at minhee reading books but like honestly a gen z kid reading??? physical books??? in the midst of his busy schedules???? minhee nerd,,100,421,,,https://twitter.com/kangminhees/status/1182554385915641856
Wall St. Bailout Stan,CascadianSolo,"Nobody in Gen Z is straight or a capitalist, except for the handful of wild conservative teens.Point to one piece of evidence that contradicts that statement",18,3,35,,,https://twitter.com/CascadianSolo/status/1182520461143375872
em ☂︎,cloudyseance,why is gen z jake peralta https://twitter.com/adzrilmaizan/status/1164386560457920512 …,2,9,55,,,https://twitter.com/cloudyseance/status/1182429902777270273
Andrés Pertierra,ASPertierra,Does the average Gen Z know much about Abu Ghraib? https://twitter.com/rafaelshimunov/status/1182323728371372033 …,9,14,43,,,https://twitter.com/ASPertierra/status/1182411689691680769
VICE,VICE,"In an effort to address the mental health crisis among Gen Z, states are taking action to pass laws that will allow students to take mental health days.https://bit.ly/2M6SZgi ",2,14,42,,,https://twitter.com/VICE/status/1182385344957878275
 🌴AfroTropical 🌴,bad_dominicana,i told my kid i wanted to take her to disney world. she was like wtf is that. gen z dont curr bout Disney? she only care bout YouTube. i tried to explain and she looked at me like *this old ppl shit*. like. mom. a talking rat? a flying rug?  yeah ok.,15,15,292,,,https://twitter.com/bad_dominicana/status/1182367962839298049
CBC Podcasts,cbcpodcasts,"More Millennials are now eligible to vote in Canada than Baby Boomers. How will they, and their younger Gen Z siblings, wield their collective power? And what does Rihanna have to do with it? Check out this week's Party Lines  http://cbc.ca/partylines pic.twitter.com/yx0eOpXdtm",1,11,17,,https://twitter.com/i/videos/1182363415811121152?embed_source=facebook,https://twitter.com/cbcpodcasts/status/1182363415811121152
GenZ Social Summit,GenZSummit,We are welcoming back Gen Z fave @mixedupclothing to the Gen Z Social Summit at @GreatWolfLodge in #SoCal next week. Can't wait to see her designs at the Waterpark Fashion Show. #GenZss19 #MixedUpClothing #GenZ #CHMGenZ #GreatWolfLodgepic.twitter.com/ilE0OIDQ9P,1,5,12,https://pbs.twimg.com/media/EGiEDepXoAAIOzT.jpg,,https://twitter.com/GenZSummit/status/1182340099515863045
Tech.pinions Think.tank Subscribers,TPThinkTank,Gen Z and Their New Found Love of TikTok@benbajarin shares his discussions with Gen Z in an attempt to understand why TikTok is taking off. Subscriber Exclusive ($)https://techpinions.com/gen-z-and-their-new-found-love-of-tiktok/58916 …,,2,3,,,https://twitter.com/TPThinkTank/status/1182323729772105728
Ali Kaplan,AliShops,"Millennials say they care, but behavior doesn’t always match. Gen Z says what they’re going to and does it. Consumer behavior insight from @nadiagenmasri @getperksy at @tcstartupweekpic.twitter.com/OGkU4S0adN – at Target HQ - Target Plaza Commons",1,4,16,https://pbs.twimg.com/media/EGh0mxBWkAAk3rK.jpg,,https://twitter.com/AliShops/status/1182323117500309510
Eugene Wei,eugenewei,“Is that a Skinner Box running dozens of Skinner Boxes in your pocket or are you just happy not to see me?” said sports to the Gen Z kid staring at an iPhone pic.twitter.com/p0wV1ZbubV,6,6,48,https://pbs.twimg.com/media/EGhyRB-VUAERxye.jpg,,https://twitter.com/eugenewei/status/1182320549214638080
Mat Piscatella,MatPiscatella,Gen Z being smart.  Nice job Gen Zers. https://twitter.com/CivicScience/status/1181631409502478336 …,4,3,45,,,https://twitter.com/MatPiscatella/status/1182300184123858945
sara wajid,waji35,This Gen X er off 2 learn about Gen Z 2nt. What are the big Museum myths about Gen Z audiences? https://twitter.com/jigsawpieces/status/1181187702814838784 …,2,,5,,,https://twitter.com/waji35/status/1182287272307302400
John White,juanblanco76,"Millennials are skipping entrepreneurship, but Gen Z is picking up their slack -- 72% of high schoolers want to start their own business someday, and 61% of college students would rather be entrepreneurs than employees.  https://www.inc.com/pitfalls-of-being-a-gen-entrepreneur.html …",1,4,12,,,https://twitter.com/juanblanco76/status/1182264954025648129
Justine LT Chua,justineltchua,"Hello to manila people who see this, just wanna share that I semi regularly write about interning and job hunting for Filipino Gen Z's, here's an article I wrote on difference between a cv and a resume~https://twitter.com/justineltchua/status/955365356968689665 …",1,3,51,,,https://twitter.com/justineltchua/status/1182251551533912064
Ruairí  🚩,OfficialDUP,"Millennials: Yea man totally hold my frappé latte I need to oil my beardGen Z: Comrade, hold my copy of Lenin's collected works I need to grab my AK.",2,8,80,,,https://twitter.com/OfficialDUP/status/1182241345999659009
a ♡,JOONPRADA,"fuck zodiac signs, is jungkook a millennial or gen z pic.twitter.com/2kyFDiDtxW",10,17,101,https://twitter.com/233d0651-a501-4be5-8022-7e2f92dd6ce2,https://twitter.com/i/videos/1182225320830619648?embed_source=facebook,https://twitter.com/JOONPRADA/status/1182225320830619648
DOCOMO PACIFIC,DocomoPacificGu,"We stan this plan, and we know you will too! Join the Gen Z Club NOW for endless data on your favorite apps and access to club perks! Call, click, or visit for more details. Gen Z + DOCOMO PACIFIC. Better Together. Some conditions apply. pic.twitter.com/ADclwVd6cB",,2,4,https://pbs.twimg.com/media/EGgJY3zU4AAVo-8.jpg,,https://twitter.com/DocomoPacificGu/status/1182205233255968768
 👑 ASIA'S SONG GODDESS  🕊️,AsiasTweetybird,"Nate speaks exactly like a Gen Z. Also, the kid is smart beyond his years. And very conyo too lol",,8,38,,,https://twitter.com/AsiasTweetybird/status/1182182641115615232
Nikhil Taneja,tanejamainhoon,"Young people are always on their phones because they don't know if they can talk without being judged when they look up. We must understand that the Gen Z is a different generation, growing up in a different reality. Instead of labelling/judging them, listen to them <3 #WMHD2019https://twitter.com/citiesRISE/status/1182148134597611520 …",2,6,21,,,https://twitter.com/tanejamainhoon/status/1182164884307361792
filthy rat bag,acadia_delancey,"okay i’m gonna say it. i am not bold enough or adept enough at memes to be gen z. with this tweet, i hereby renounce my gen z status. are there any other generations out there who would care to take me in?",2,,10,,,https://twitter.com/acadia_delancey/status/1182150735536050176
jill  🧣 LEVANTER SOTY AOTY,scbinnies,why are millenials and gen z so obsessed with boba why do we like chewing on our drinks,15,6,83,,,https://twitter.com/scbinnies/status/1182090696020250625
Nate Boyer,NateBoyer37,"Now there's trees on top of cars, I mean we gotta get thru Halloween first people! Advent calendars don't even start until a week after Thanksgiving... Gen Z is screwed, trophies for everyone and year round Xmas https://twitter.com/NateBoyer37/status/1182031130284871681 …",11,5,49,,,https://twitter.com/NateBoyer37/status/1182061260935856128
Sarah says TORIES OUT  🇪🇺 🌹#VoteTactically,sazmeister88,sometimes self-care means practising your make-up and pretending to be an instagram bitch  can i be a gen z kid now please pic.twitter.com/HwsmY5Pb2Z,14,3,103,https://twitter.com/709bfda5-d9d5-486f-b066-4c9b4e50cfc4,https://twitter.com/i/videos/1182024094608510981?embed_source=facebook,https://twitter.com/sazmeister88/status/1182024094608510981
Jonnie Reinhart,JonnieReinhart,My understanding is that millennials were born between 1981 and 1996. But now I’m seeing things that say Gen Z starts in 1995. I was born in 95. AM I A MILLENIAL OR GEN Z?! Can I switch between both? Am I some sort of half breed? Am I the missing link?!,2,1,15,,,https://twitter.com/JonnieReinhart/status/1182015071582449664
Gerrit De Vynck,GerritD,"Please, please do not call Gen Z “zoomers.” That’s the name of a Canadian magazine dedicated to making aging boomers feel good about wearing leather jackets and buying third homes",4,2,48,,,https://twitter.com/GerritD/status/1181987273975504900
Nick Mehta,nrmehta,"Realistically, I challenge you to explain what ""on-premise software"" was to anyone in Gen Z. Where do you even start?",28,10,56,,,https://twitter.com/nrmehta/status/1181979131765903360
Diana Yoon  🌅,DianaDYoon,The #NDP just announced our New Deal for Young People (“Youths”)! Millennials (& some Gen Z) are the largest voting block this election. But I still get asked “How important is it to engage young voters?” SMH. So this is for you: https://www.ndp.ca/new-deal-young-people … #elxn43pic.twitter.com/rnJ2yIvrJf,2,31,94,,https://twitter.com/i/videos/1181974720012587008?embed_source=facebook,https://twitter.com/DianaDYoon/status/1181974720012587008
Nick Lehmann,NickStopTalking,"How generations flirt:baby boomers: let's grab a milkshake, wendygen x: meet me at the library at 3:45pm, don't be latemillenial: u up? lmaoogen z: tiktok duetfuture: ʍɛȶǟʟ ֆȶʀǟա",36,709,9.2K,,,https://twitter.com/NickStopTalking/status/1181954178563768321
The Cybersmile Foundation,CybersmileHQ,"NEWS - To coincide with #BullyingPreventionMonth Cybersmile have announced the launch of Social America, a study of Gen Z & Millennial attitudes toward social media in the U.S. powered by @getperksy. Learn more and access the full report here https://www.cybersmile.org/news/cybersmile-publishes-national-millennial-and-gen-z-study …pic.twitter.com/ePz2mI8RnQ",12,77,388,https://pbs.twimg.com/media/EGciBlxWsAMvpMC.jpg,,https://twitter.com/CybersmileHQ/status/1181950854309568512
Jolly Shay  🎊,Shaynabalayna,late millennials and gen z were absolutely obsessed with spy culture growing up,3,12,43,,,https://twitter.com/Shaynabalayna/status/1181948056218013697
Colin Spacetwinks,spacetwinks,"i was alive - admittedly a total child, but alive - during the gulf war/desert storm and that shit never came up in my classes, i can't imagine it's coming up in gen z's classes, and at a guess their classes skip from MLK's assassination to 9/11 as if nothing happened inbetween",11,22,205,,,https://twitter.com/spacetwinks/status/1181947791582646272
clotilde  💛,catsapphic,Being a gen z is weird because we're just going to class while the US almost declares war on Syria & impeaches its President,3,10,122,,,https://twitter.com/catsapphic/status/1181941558637142016
King Terrell,King_Terrell10,Did yall know that Columbia is second in growth of millennials/gen z in the country? Only behind Seattle? Did you also know that Columbia has some of the most job opportunities for millennials/gen z in the country as well? Columbia is not as bad as you think.,5,20,45,,,https://twitter.com/King_Terrell10/status/1181919030107488256
they call me scar,sweetpotatopaii,BBYBOOMERS: one day ima get rich & buy that lambo & that mansion & bag myself a wife & have 3 kids MILLENNIALS: one day ima pay off all my student debt & be financially stable & go to therapy & help save the environment GEN Z: one day ima stop wanting to fucking kill myself.,2,174,260,,,https://twitter.com/sweetpotatopaii/status/1181881768762195968
Sade Giliberti,OneSadie,"I mentioned a Boombox to a Gen Z the other day. She literally gave me a black stare and then laughed! Facking Gen Z's, out here in their Champion pull overs, Kappa socks and Fila sneakers not knowing what a Boombox is!",1,,15,,,https://twitter.com/OneSadie/status/1181845110805450752
american nationalist,NationalistTV,ofc the divide is sharp with gen z and i think we know along what lines pic.twitter.com/4ZJhNneXNZ,,10,76,,https://twitter.com/i/videos/1181790062272552960?embed_source=facebook,https://twitter.com/NationalistTV/status/1181790062272552960
Sally Kuchar 💅🏼 🤷🏻‍♀️ 💋 📚,sallykuchar,The difference between baby boomers and millennials/Gen Z pic.twitter.com/7gP3EkW9IZ,1,60,249,,https://twitter.com/i/videos/1181727004627877888?embed_source=facebook,https://twitter.com/sallykuchar/status/1181727004627877888
Ricardo D. Allen,ricardodallen,"We need a new bank  for Millennials + Gen Z.- Fully online (hence less fees)- Provides personal banker harnessing the power of AI (Help with mortgage/car/business goals)- Accessibility to loans, quasi-savings - Have life insurance built-in- Credit CardNo lines. No Fees.",11,75,172,,,https://twitter.com/ricardodallen/status/1181710854665986049
Betsy Butterick,betsybutterick,"Coaches working with Gen Z athletes:Whenever you teach, remember...some will remember what they hear, more will remember what they see, most will remember what they DO!Make the learning process visual and experiential at every opportunity",,8,27,,,https://twitter.com/betsybutterick/status/1181704723453235200
JUV Consulting,JUVConsulting,reasons why gen z is the best generation baby boomers:- gets mad at waiters for being 1 second late- blames the failing economy on avocado toastgen z:- emphasis on respect- cares about the planet- good tiktok content,2,2,30,,,https://twitter.com/JUVConsulting/status/1181699510080327681
Seth Largo,SethLargo,"As my freshmen students transition from young millennials to Gen Z, more of them are legit impressed at my still using a dumb phone. 3-4 years ago, it was just laughs and ""omg serious?!"" Now it's ""wow, professor, that's very admirable.""",2,4,31,,,https://twitter.com/SethLargo/status/1181696603050000385
Rolling Stone,RollingStone,What does ‘Golden Girls’ have to do with Gen Z's new favorite spooky scary meme? Hint: It involves TikTok https://rol.st/2IwaqV1 pic.twitter.com/POHL5SgyVJ,1,9,38,https://pbs.twimg.com/media/EGY5cYPWsAQ3zAp.jpg,,https://twitter.com/RollingStone/status/1181695113636040704
Mariam Momodu,mariammomodu_,"Excited to announce that I’ll be moderating a panel at the @wto on Thursday to discuss how globalization, values and technology shape millennials’ and Gen Z’s interaction with the global trading system. @UofT @UTLaw #WTOPublicForum @chrishruff @JochemdeKokpic.twitter.com/oyV0CmgK1D",2,16,32,https://pbs.twimg.com/media/EGY1ba7XUAIl4tb.jpghttps://pbs.twimg.com/media/EGY1ba7WoAA8i0E.jpghttps://pbs.twimg.com/media/EGY1bb_XkAAgIWz.jpghttps://pbs.twimg.com/media/EGY1bcUWsAEUCRu.jpg,,https://twitter.com/mariammomodu_/status/1181690709025415169
Melissa Blake,melissablake,I don’t speak Gen Z...is this a good thing?  https://twitter.com/dipwnio/status/1181652170531364866 …,16,11,360,,,https://twitter.com/melissablake/status/1181663762593521665
Sara Lavenduski,SaraLav_ASI,Gen Z is entering the workforce. Are you ready? Here's a run-down on what makes them tick from #Advantagesmag plus a podcast with Gen Z expert @stillmanjonah @genZguru! http://bit.ly/2OtZSK4  pic.twitter.com/QBnW6CwNOb,,3,5,https://pbs.twimg.com/media/EGYaurmWoAAbCoC.jpg,,https://twitter.com/SaraLav_ASI/status/1181661344556294146
SocialSecurityWorks,SSWorks,"Generational warfare is a trap. Seniors, Gen Z, and everyone in between mute unite against the ultra-wealthy & fight for improved #MedicareForAll.https://twitter.com/newrepublic/status/1181636630039453697 …",,10,26,,,https://twitter.com/SSWorks/status/1181657701551620096
JD,jaydeesalongaaa,Bezerk | Gen Z | Choreo: ya boy // i luv my squad pic.twitter.com/JRpzRpbc2L,2,29,117,,https://twitter.com/i/videos/1181655279584174080?embed_source=facebook,https://twitter.com/jaydeesalongaaa/status/1181655279584174080
Pavlina R Tcherneva,ptcherneva,"Who is the FT editor who forgot to give this student the MMT answer to inflation, published in the FT?https://ftalphaville.ft.com/2019/03/01/1551434402000/An-MMT-response-on-what-causes-inflation/ …Modern monetary theory poses a serious threat to Gen Z https://www.ft.com/content/7b9239da-e9ae-11e9-aefb-a946d2463e4b … via @financialtimes",5,12,47,,,https://twitter.com/ptcherneva/status/1181647235773280258
Martin Brian Ansah,DaAnsahonSports,For millennials/ gen z. The oldest wr in the history of the nfl @JerryRice destroying Belichick/ @TomBrady in 2002.At 40 he caught 92 catches and 1211 yards before the 2003/04 rule changes it making it easier on wrs. Better numbers than 99 % of wrs in prime.pic.twitter.com/NztLg19LTM,1,25,62,,https://twitter.com/i/videos/1181646580174245888?embed_source=facebook,https://twitter.com/DaAnsahonSports/status/1181646580174245888
Ian Coldwinter  🌨,IanColdwater,"""Grow up"" is weird adviceHave you met Gen Z? They're more mature than the rest of us",9,13,162,,,https://twitter.com/IanColdwater/status/1181616257587646468
Uncle Jeff,PickleRudd,"Had a debate with my nephew whether mocha is a ""basic white girl drink"" or a ""manly hot chocolate"" so yeah I think I'm in touch with Gen Z",,35,60,,,https://twitter.com/PickleRudd/status/1181615736781000704
